TCAPPDLL {"timestamp": "1750041867.580641", "elapsedtime": "9e-06", "datetime": "2025-06-16 02:44:27.580641", "type": "METADATA", "metric": "train.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580764", "elapsedtime": "0.000132", "datetime": "2025-06-16 02:44:27.580764", "type": "METADATA", "metric": "train.loss_mean", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580787", "elapsedtime": "0.000155", "datetime": "2025-06-16 02:44:27.580787", "type": "METADATA", "metric": "val.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "VALID"}}
TCAPPDLL {"timestamp": "1750041951.710447", "datetime": "2025-06-16 02:45:51.710447", "elapsedtime": "84.129815", "type": "LOG", "step": [1, 48], "data": "{'train.loss': '2.9146499633789062', 'train.lr': '4.21542204470693e-09', 'train.ips': '5.41337421376718'}"}
TCAPPDLL {"timestamp": "1750041952.505208", "datetime": "2025-06-16 02:45:52.505208", "elapsedtime": "84.924576", "type": "LOG", "step": [1, 49], "data": "{'train.loss': '2.5727925300598145', 'train.lr': '4.392894240165511e-09', 'train.ips': '5.033533751690348'}"}
TCAPPDLL {"timestamp": "1750041953.263994", "datetime": "2025-06-16 02:45:53.263994", "elapsedtime": "85.683362", "type": "LOG", "step": [1, 50], "data": "{'train.loss': '2.1360554695129395', 'train.lr': '4.574025656149012e-09', 'train.ips': '5.271353538689559'}"}
TCAPPDLL {"timestamp": "1750041953.989149", "datetime": "2025-06-16 02:45:53.989149", "elapsedtime": "86.408517", "type": "LOG", "step": [1, 51], "data": "{'train.loss': '2.5147337913513184', 'train.lr': '4.758816292657432e-09', 'train.ips': '5.516218986459447'}"}
TCAPPDLL {"timestamp": "1750041954.710522", "datetime": "2025-06-16 02:45:54.710522", "elapsedtime": "87.12989", "type": "LOG", "step": [1, 52], "data": "{'train.loss': '2.372298240661621', 'train.lr': '4.947266149690772e-09', 'train.ips': '5.544411055349561'}"}
TCAPPDLL {"timestamp": "1750041955.43429", "datetime": "2025-06-16 02:45:55.434290", "elapsedtime": "87.853658", "type": "LOG", "step": [1, 53], "data": "{'train.loss': '2.3209595680236816', 'train.lr': '5.139375227249029e-09', 'train.ips': '5.527044341570664'}"}
TCAPPDLL {"timestamp": "1750041956.169203", "datetime": "2025-06-16 02:45:56.169203", "elapsedtime": "88.588571", "type": "LOG", "step": [1, 54], "data": "{'train.loss': '2.0913496017456055', 'train.lr': '5.335143525332208e-09', 'train.ips': '5.442645492356288'}"}
TCAPPDLL {"timestamp": "1750041957.005552", "datetime": "2025-06-16 02:45:57.005552", "elapsedtime": "89.42492", "type": "LOG", "step": [1, 55], "data": "{'train.loss': '3.8605923652648926', 'train.lr': '5.534571043940304e-09', 'train.ips': '4.782591437324645'}"}
TCAPPDLL {"timestamp": "1750041957.794052", "datetime": "2025-06-16 02:45:57.794052", "elapsedtime": "90.21342", "type": "LOG", "step": [1, 56], "data": "{'train.loss': '3.5981709957122803', 'train.lr': '5.73765778307332e-09', 'train.ips': '5.07286299023323'}"}
TCAPPDLL {"timestamp": "1750041958.552954", "datetime": "2025-06-16 02:45:58.552954", "elapsedtime": "90.972322", "type": "LOG", "step": [1, 57], "data": "{'train.loss': '2.7951552867889404', 'train.lr': '5.944403742731257e-09', 'train.ips': '5.270810346543424'}"}
